Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.5,1.5040773967762742,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,4.5,1.7047480922384253,25.0,3.258096538021482,0,0,1,0,0,1,0,1,0,0
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.6,1.2809338454620642,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,1.6,0.9555114450274363,14.0,2.70805020110221,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.8,1.5686159179138452,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.8,1.33500106673234,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đông Anh,2.2333333333333334,1.7,0.9932517730102833,18.0,2.9444389791664403,1,1,0,0,0,0,1,1,0,0
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,3.0,1.3862943611198906,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,4.0,1.6094379124341003,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,3.9,1.589235205116581,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.6,1.2809338454620642,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,2.6,1.2809338454620642,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,2.5,1.252762968495368,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,4.5,1.7047480922384253,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.1,1.410986973710262,25.0,3.258096538021482,1,1,1,0,1,0,1,0,0,0
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,1.6,0.9555114450274363,15.0,2.772588722239781,0,1,0,0,0,0,0,1,0,0
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,4.05,1.6193882432872684,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.6,1.2809338454620642,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,4.95,1.7833912195575383,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,5.3,1.840549633397487,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoài Đức,2.6666666666666665,2.4,1.2237754316221157,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoài Đức,2.6666666666666665,1.9,1.0647107369924282,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.0,1.3862943611198906,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.0,1.3862943611198906,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,4.8,1.7578579175523736,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.4,1.4816045409242156,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.6,1.2809338454620642,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.8,1.33500106673234,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,5.5,1.8718021769015913,45.0,3.828641396489095,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.3,1.1939224684724346,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,4.8,1.7578579175523736,40.0,3.713572066704308,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,5.9,1.9315214116032138,40.0,3.713572066704308,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,4.6,1.7227665977411035,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.4,1.4816045409242156,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoài Đức,2.6666666666666665,2.9,1.3609765531356006,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Long Biên,3.2636363636363637,2.8,1.33500106673234,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,3.0,1.3862943611198906,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.8,1.33500106673234,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,2.0,1.0986122886681098,15.0,2.772588722239781,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,3.75,1.55814461804655,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,5.5,1.8718021769015913,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,5.5,1.8718021769015913,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2e-06,1.9999980000026663e-06,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,3.5,1.5040773967762742,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,2.7,1.308332819650179,18.0,2.9444389791664403,1,1,0,0,1,0,0,0,0,0
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,4.0,1.6094379124341003,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,4.5,1.7047480922384253,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.6,1.2809338454620642,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,5.2,1.824549292051046,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,4.8,1.7578579175523736,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,4.5,1.7047480922384253,25.0,3.258096538021482,0,0,1,0,1,0,0,1,0,0
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.3,1.1939224684724346,14.0,2.70805020110221,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoài Đức,2.6666666666666665,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,4.5,1.7047480922384253,20.0,3.044522437723423,0,0,0,0,1,0,0,0,0,0
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.4,1.2237754316221157,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,2.0,1.0986122886681098,12.0,2.5649493574615367,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.0,1.0986122886681098,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.8,1.33500106673234,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.3,1.1939224684724346,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.5,1.5040773967762742,26.0,3.295836866004329,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,2.9,1.3609765531356006,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,5.7,1.9021075263969205,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,5.3,1.840549633397487,27.0,3.332204510175204,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,6.0,1.9459101490553132,34.0,3.5553480614894135,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,2.5,1.252762968495368,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.1,1.410986973710262,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,5.0,1.791759469228055,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.5,1.252762968495368,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,3.3,1.4586150226995167,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,7.0,2.0794415416798357,33.0,3.5263605246161616,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,4.5,1.7047480922384253,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.2,1.1631508098056809,20.0,3.044522437723423,1,1,0,0,0,0,0,1,1,0
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,2.4,1.2237754316221157,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,3.7,1.547562508716013,28.0,3.367295829986474,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,3.2,1.4350845252893227,27.0,3.332204510175204,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,4.2,1.6486586255873816,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,3.7,1.547562508716013,32.0,3.4965075614664802,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,4.0,1.6094379124341003,17.0,2.8903717578961645,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,1.1,0.7419373447293773,6.0,1.9459101490553132,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,3.2,1.4350845252893227,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,2.0,1.0986122886681098,17.0,2.8903717578961645,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.8,1.5686159179138452,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,4.8,1.7578579175523736,30.0,3.4339872044851463,1,1,0,0,1,1,0,0,0,0
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,6.0,1.9459101490553132,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,2.7,1.308332819650179,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,2.9,1.3609765531356006,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.4,1.4816045409242156,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.5,1.5040773967762742,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,4.0,1.6094379124341003,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.6,1.5260563034950492,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.2,1.4350845252893227,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,4.2,1.6486586255873816,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,3.8,1.5686159179138452,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,2.8,1.33500106673234,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,1.8,1.0296194171811581,16.0,2.833213344056216,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.4,1.4816045409242156,20.0,3.044522437723423,1,1,1,0,1,0,0,0,0,0
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.3,1.1939224684724346,18.0,2.9444389791664403,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,4.8,1.7578579175523736,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoàng Mai,3.0856666666666666,5.9,1.9315214116032138,30.0,3.4339872044851463,1,1,0,1,1,1,0,1,1,0
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,5.0,1.791759469228055,17.0,2.8903717578961645,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Ba Đình,3.908108108108108,5.8,1.916922612182061,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.0,1.3862943611198906,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoàng Mai,3.0856666666666666,0.004,0.003992021269537453,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,4.8,1.7578579175523736,28.0,3.367295829986474,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,2.5,1.252762968495368,17.0,2.8903717578961645,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,2.0,1.0986122886681098,20.0,3.044522437723423,1,1,0,0,0,0,0,1,0,0
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,2.8,1.33500106673234,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.0,1.3862943611198906,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoàng Mai,3.0856666666666666,4.8,1.7578579175523736,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.0,1.0986122886681098,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.5,1.252762968495368,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,4.5,1.7047480922384253,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,5.5,1.8718021769015913,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,6.2,1.9740810260220096,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,3.3,1.4586150226995167,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,3.3,1.4586150226995167,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,5.0,1.791759469228055,17.0,2.8903717578961645,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Gia Lâm,2.5,2.5,1.252762968495368,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,2.3,1.1939224684724346,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.0,1.3862943611198906,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,3.3,1.4586150226995167,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.1,1.410986973710262,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.99,1.3837912309017721,29.0,3.4011973816621555,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,2.8,1.33500106673234,20.0,3.044522437723423,1,1,0,0,0,0,0,1,0,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,3.0,1.3862943611198906,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,2.5,1.252762968495368,18.0,2.9444389791664403,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,5.2,1.824549292051046,32.0,3.4965075614664802,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.3,1.4586150226995167,45.0,3.828641396489095,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.4,1.4816045409242156,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoàng Mai,3.0856666666666666,2.6,1.2809338454620642,26.0,3.295836866004329,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,3.3,1.4586150226995167,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,2.5,1.252762968495368,12.0,2.5649493574615367,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,4.0,1.6094379124341003,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.2,1.4350845252893227,24.0,3.2188758248682006,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.4,1.4816045409242156,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,3.8,1.5686159179138452,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.8,1.5686159179138452,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,3.3,1.4586150226995167,28.0,3.367295829986474,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,3.6,1.5260563034950492,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,3.8,1.5686159179138452,22.0,3.1354942159291497,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,5.5,1.8718021769015913,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,4.7,1.7404661748405046,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Bắc Từ Liêm,3.2237500166666666,3.4,1.4816045409242156,25.0,3.258096538021482,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,4.5,1.7047480922384253,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,5.5,1.8718021769015913,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,2.3,1.1939224684724346,15.0,2.772588722239781,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hà Đông,3.7159340659340656,3.5,1.5040773967762742,12.0,2.5649493574615367,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.5,1.252762968495368,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,3.1,1.410986973710262,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,5.0,1.791759469228055,30.0,3.4339872044851463,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Quốc Oai,1.75,1.5,0.9162907318741551,30.0,3.4339872044851463,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Nam Từ Liêm,3.671351145038168,2.3,1.1939224684724346,22.0,3.1354942159291497,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Trì,3.5031304347826087,3.6,1.5260563034950492,20.0,3.044522437723423,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hoàng Mai,3.0856666666666666,2.5,1.252762968495368,30.0,3.4339872044851463,1,1,0,0,1,0,0,0,0,0
Hà Nội,3.5325318556263268,Tây Hồ,3.8346153846153848,3.5,1.5040773967762742,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Hai Bà Trưng,3.161206896551724,5.0,1.791759469228055,35.0,3.58351893845611,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,5.3,1.840549633397487,35.0,3.58351893845611,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Thanh Xuân,3.750537634408602,3.8,1.5686159179138452,20.0,3.044522437723423,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5325318556263268,Cầu Giấy,3.7411111555555556,1.3,0.832909122935104,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,0
Hà Nội,3.5325318556263268,Đống Đa,3.6882352941176473,4.5,1.7047480922384253,23.0,3.1780538303479458,1,0,1,1,1,1,1,1,1,1
